Type,DeploymentId,Timestamp,PullRequests
Success,51cae92e-c63a-4fe1-afdc-ec19e20b2405,2024-02-08T20:39:05.859156Z,"[{'MergedAt': '2024-02-08T20:26:36Z', 'CreatedAt': '2024-02-08T20:24:25Z', 'AuthorUsername': 'D41275356', 'AuthorName': 'D41275356', 'Description': '', 'Title': '239827 02/08', 'PullRequestNumber': 1772, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1772'}]"
Failure,1ea37bd9-b53e-42a8-8439-cb5c555cd37e,2024-02-08T20:16:07.497383Z,"[{'MergedAt': '2024-02-08T20:04:37Z', 'CreatedAt': '2024-02-08T20:03:24Z', 'AuthorUsername': 'D41275356', 'AuthorName': 'D41275356', 'Description': '', 'Title': '239377 02/08', 'PullRequestNumber': 1771, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1771'}]"
Failure,1cab1142-c12c-4154-b06f-3e830e08aec6,2024-02-08T19:53:49.825065Z,"[{'MergedAt': '2024-02-08T19:42:29Z', 'CreatedAt': '2024-02-08T19:41:09Z', 'AuthorUsername': 'D41173962', 'AuthorName': 'D41173962', 'Description': 'updated the api name to batch sfcdev', 'Title': 'Update Legal_Sex__c.field-meta.xml', 'PullRequestNumber': 1769, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1769'}]"
Success,1806ea81-ae32-4272-be6e-8cccdf4304f7,2024-02-08T19:38:21.624844Z,"[{'MergedAt': '2024-02-08T19:27:17Z', 'CreatedAt': '2024-02-08T17:57:48Z', 'AuthorUsername': 'D41270768', 'AuthorName': 'D41270768', 'Description': 'Adding new flow on Brand profile object', 'Title': '238914 Swapna Possible', 'PullRequestNumber': 1767, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1767'}]"
Failure,694f4b9a-5123-49d3-bddc-26cd5f8b7132,2024-02-08T17:15:49.58268Z,[]
Success,61156137-281e-4b64-9972-28eff792374e,2024-02-08T17:04:26.865292Z,"[{'MergedAt': '2024-02-08T16:40:40Z', 'CreatedAt': '2024-02-08T16:37:24Z', 'AuthorUsername': 'D41275356', 'AuthorName': 'D41275356', 'Description': '', 'Title': '235572 2/8', 'PullRequestNumber': 1766, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1766'}, {'MergedAt': '2024-02-08T16:41:45Z', 'CreatedAt': '2024-02-07T18:07:05Z', 'AuthorUsername': 'D41153639', 'AuthorName': 'D41153639', 'Description': '', 'Title': '239700 KC 2', 'PullRequestNumber': 1738, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1738'}]"
Failure,9177a984-f8d7-4026-8b0c-e8b9842f08e1,2024-02-08T16:52:04.265894Z,"[{'MergedAt': '2024-02-08T16:28:52Z', 'CreatedAt': '2024-02-08T16:18:21Z', 'AuthorUsername': 'D41275356', 'AuthorName': 'D41275356', 'Description': '', 'Title': '227817 2/8 2', 'PullRequestNumber': 1764, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1764'}, {'MergedAt': '2024-02-08T16:32:25Z', 'CreatedAt': '2024-02-08T16:30:18Z', 'AuthorUsername': 'D41244159', 'AuthorName': 'D41244159', 'Description': 'Azure DevOps work items: [AdtalemGlobalEducation/PROD-238538](https://dev.azure.com/AdtalemGlobalEducation/PROD/_workitems/edit/238538/)  \n\n\n| Difference type | Metadata type | Name |\n| ------------- | ------------- | ------------- |\n| Different | Lightning page | CU_Contact_Record_Page |\n\n\n[AB#238538](https://dev.azure.com/AdtalemGlobalEducation/7102b53c-9408-44a3-b99c-9708d6c32d31/_workitems/edit/238538)', 'Title': 'AZ 238538 FixPage', 'PullRequestNumber': 1765, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1765'}]"
Failure,7b1fde1a-9c26-47fc-af7d-4ec1d14de303,2024-02-08T16:33:19.064962Z,[]
Success,f7aa661f-c6d6-4bd1-9c8b-25a57e233098,2024-02-08T16:00:34.620901Z,"[{'MergedAt': '2024-02-08T15:44:39Z', 'CreatedAt': '2024-02-08T15:42:06Z', 'AuthorUsername': 'D41269104', 'AuthorName': 'D41269104', 'Description': '', 'Title': 'VFPage.', 'PullRequestNumber': 1763, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1763'}]"
Success,1b9c1000-c485-4041-9b24-5c3c5435a232,2024-02-08T15:49:07.074522Z,"[{'MergedAt': '2024-02-08T15:34:40Z', 'CreatedAt': '2024-02-08T15:30:43Z', 'AuthorUsername': 'D41269104', 'AuthorName': 'D41269104', 'Description': '', 'Title': 'Profile&Cls.', 'PullRequestNumber': 1762, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1762'}]"
Success,86c51695-fd67-4f1f-add6-6c556255345b,2024-02-08T15:38:11.176355Z,"[{'MergedAt': '2024-02-08T15:25:29Z', 'CreatedAt': '2024-02-08T15:21:43Z', 'AuthorUsername': 'D41244159', 'AuthorName': 'D41244159', 'Description': 'Azure DevOps work items: [AdtalemGlobalEducation/PROD-238538](https://dev.azure.com/AdtalemGlobalEducation/PROD/_workitems/edit/238538/)  \n\n\n| Difference type | Metadata type | Name |\n| ------------- | ------------- | ------------- |\n| No difference | Profile | CU Academic Advisor |\n| Different | Profile: Tab visibility | CU Academic Advisor.ProfileTabVisibility.Contact_Merge_Lightning |\n| Different (custom selection) | Lightning page | CU_Contact_Record_Page |\n| Different | Custom application | DSAMS |\n| Different | Custom application | Event_Management |\n| Deleted | Apex class permissions | Permissions for MergeConatctLightningController |\n| Different | Custom application | Recruiting |\n| Different | Custom application | standard__LightningSales |\n| Different | Custom application | standard__LightningSalesConsole |\n\n\n[AB#238538](https://dev.azure.com/AdtalemGlobalEducation/7102b53c-9408-44a3-b99c-9708d6c32d31/_workitems/edit/238538)', 'Title': 'AZ 238538 AM Fix', 'PullRequestNumber': 1761, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1761'}]"
Failure,701c4f68-458e-441e-9de8-5ea77bb2ceaf,2024-02-08T14:26:50.855102Z,"[{'MergedAt': '2024-02-08T14:14:05Z', 'CreatedAt': '2024-02-08T13:52:35Z', 'AuthorUsername': 'D41269104', 'AuthorName': 'D41269104', 'Description': '', 'Title': 'Apexclass&ListView.', 'PullRequestNumber': 1760, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1760'}]"
Success,be3de090-1c31-4b79-a65f-fa0361f8fb6a,2024-02-08T11:49:01.92767Z,"[{'MergedAt': '2024-02-08T11:39:05Z', 'CreatedAt': '2024-02-08T11:12:49Z', 'AuthorUsername': 'D41272462', 'AuthorName': 'D41272462', 'Description': '', 'Title': '239377', 'PullRequestNumber': 1757, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1757'}]"
Success,0393b4c1-e653-4525-b191-cab2e196a5b1,2024-02-08T11:02:33.979062Z,[]
Success,3bae2529-a33a-42e2-984e-db0f80ad9153,2024-02-08T10:09:40.83008Z,"[{'MergedAt': '2024-02-08T09:59:13Z', 'CreatedAt': '2024-02-08T09:55:02Z', 'AuthorUsername': 'D41279718', 'AuthorName': 'D41279718', 'Description': '238154 CU Inquiry Input Form - Location Preference from Inquiry Schema not on Lead-FIX', 'Title': '238154CUIIF2', 'PullRequestNumber': 1755, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1755'}]"
Failure,d2e672b0-a284-4a56-af0f-cbb3a885fa09,2024-02-08T09:58:34.667946Z,"[{'MergedAt': '2024-02-08T09:47:21Z', 'CreatedAt': '2024-02-07T14:02:37Z', 'AuthorUsername': 'D41279720', 'AuthorName': 'D41279720', 'Description': '238997 -- SMS Conversation button showing Insufficient privilleges in Opportunity object for CU Business Admin profile user ', 'Title': '238997_SMSConversion for CU Business Admin', 'PullRequestNumber': 1731, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1731'}]"
Failure,a974e035-a249-4598-aaf0-46cc47bbef39,2024-02-08T08:54:49.575694Z,"[{'MergedAt': '2024-02-08T08:43:52Z', 'CreatedAt': '2024-02-08T08:30:14Z', 'AuthorUsername': 'D41272462', 'AuthorName': 'D41272462', 'Description': '', 'Title': '238474', 'PullRequestNumber': 1754, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1754'}]"
Success,9e58d593-3244-4de9-b34c-213743029d92,2024-02-07T22:48:28.845747Z,"[{'MergedAt': '2024-02-07T20:45:38Z', 'CreatedAt': '2024-02-07T19:53:49Z', 'AuthorUsername': 'D41188735', 'AuthorName': 'D41188735', 'Description': 'Bug Fix', 'Title': '239123 rsubburaj', 'PullRequestNumber': 1746, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1746'}, {'MergedAt': '2024-02-07T21:06:50Z', 'CreatedAt': '2024-02-07T19:59:48Z', 'AuthorUsername': 'D41275356', 'AuthorName': 'D41275356', 'Description': '', 'Title': '238474', 'PullRequestNumber': 1747, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1747'}, {'MergedAt': '2024-02-07T21:13:45Z', 'CreatedAt': '2024-02-07T21:12:40Z', 'AuthorUsername': 'D41173962', 'AuthorName': 'D41173962', 'Description': '', 'Title': 'Added missing fields', 'PullRequestNumber': 1749, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1749'}, {'MergedAt': '2024-02-07T21:22:57Z', 'CreatedAt': '2024-02-07T21:21:44Z', 'AuthorUsername': 'D41173779', 'AuthorName': 'D41173779', 'Description': 'Azure DevOps work items: [AdtalemGlobalEducation/PROD-238423](https://dev.azure.com/AdtalemGlobalEducation/PROD/_workitems/edit/238423/)  \n[AB#238423](https://dev.azure.com/AdtalemGlobalEducation/7102b53c-9408-44a3-b99c-9708d6c32d31/_workitems/edit/238423)', 'Title': 'SM 238423', 'PullRequestNumber': 1750, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1750'}, {'MergedAt': '2024-02-07T21:26:50Z', 'CreatedAt': '2024-02-07T19:13:27Z', 'AuthorUsername': 'D41267366', 'AuthorName': 'D41267366', 'Description': 'Azure DevOps work items: [AdtalemGlobalEducation/PROD-238796](https://dev.azure.com/AdtalemGlobalEducation/PROD/_workitems/edit/238796/)  \nD238796 TY1\n\n| Difference type | Metadata type | Name |\n| ------------- | ------------- | ------------- |\n| No difference | Custom object | Application_Pending |\n| Different | Custom field | Application_Pending__c.Gender |\n| Different | Apex class | x7sEnrollmentAppController |\n\n\n[AB#238796](https://dev.azure.com/AdtalemGlobalEducation/7102b53c-9408-44a3-b99c-9708d6c32d31/_workitems/edit/238796)', 'Title': 'D238796 TY1', 'PullRequestNumber': 1743, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1743'}, {'MergedAt': '2024-02-07T22:02:20Z', 'CreatedAt': '2024-02-07T22:02:11Z', 'AuthorUsername': 'D41227253', 'AuthorName': 'D41227253', 'Description': '', 'Title': 'Chamberlain service app assignment', 'PullRequestNumber': 1751, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1751'}, {'MergedAt': '2024-02-07T22:28:07Z', 'CreatedAt': '2024-02-07T22:06:31Z', 'AuthorUsername': 'D41188735', 'AuthorName': 'D41188735', 'Description': '', 'Title': 'Update CU Business Admin.profile-meta.xml', 'PullRequestNumber': 1752, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1752'}]"
Failure,0e9ca51e-15c4-4fa0-bafe-f142a4eb20d7,2024-02-07T20:47:24.518293Z,"[{'MergedAt': '2024-02-07T20:24:14Z', 'CreatedAt': '2024-02-07T20:07:43Z', 'AuthorUsername': 'D41173779', 'AuthorName': 'D41173779', 'Description': 'Azure DevOps work items: [AdtalemGlobalEducation/PROD-239351](https://dev.azure.com/AdtalemGlobalEducation/PROD/_workitems/edit/239351/)  \n[AB#239351](https://dev.azure.com/AdtalemGlobalEducation/7102b53c-9408-44a3-b99c-9708d6c32d31/_workitems/edit/239351)', 'Title': 'SM 239351', 'PullRequestNumber': 1748, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1748'}]"
Failure,0d1ff4f8-cad1-49a7-a364-0b772105e5ce,2024-02-07T20:34:34.326813Z,"[{'MergedAt': '2024-02-07T20:23:39Z', 'CreatedAt': '2024-02-07T19:53:29Z', 'AuthorUsername': 'D41266490', 'AuthorName': 'D41266490', 'Description': 'Azure DevOps work items: [AdtalemGlobalEducation/PROD-239254](https://dev.azure.com/AdtalemGlobalEducation/PROD/_workitems/edit/239254/)  \n\n\n| Difference type | Metadata type | Name |\n| ------------- | ------------- | ------------- |\n| Different (included by problem analyzer) | Layout | Opportunity-CU Admin Layout |\n| Different (custom selection) | Layout | Opportunity-Opportunity Layout |\n| Different (custom selection) | Layout | Opportunity-Sys Admin Opportunity Layout |\n\n\n[AB#239254](https://dev.azure.com/AdtalemGlobalEducation/7102b53c-9408-44a3-b99c-9708d6c32d31/_workitems/edit/239254)', 'Title': 'AQ 239254 DialerFields', 'PullRequestNumber': 1745, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1745'}]"
Failure,1bb8479c-df4c-4bbe-a18d-a608755c28c9,2024-02-07T20:13:57.179236Z,"[{'MergedAt': '2024-02-07T19:54:17Z', 'CreatedAt': '2024-02-07T19:42:57Z', 'AuthorUsername': 'D41244159', 'AuthorName': 'D41244159', 'Description': 'Azure DevOps work items: [AdtalemGlobalEducation/PROD-239084](https://dev.azure.com/AdtalemGlobalEducation/PROD/_workitems/edit/239084/)  \n\n\n| Difference type | Metadata type | Name |\n| ------------- | ------------- | ------------- |\n| Different | Apex class | CustomTaskController |\n\n\n[AB#239084](https://dev.azure.com/AdtalemGlobalEducation/7102b53c-9408-44a3-b99c-9708d6c32d31/_workitems/edit/239084)', 'Title': 'AZ 239084 AM Apex', 'PullRequestNumber': 1744, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1744'}]"
Failure,8be90220-c44b-421b-b583-72ac4d0299c6,2024-02-07T20:02:39.713812Z,"[{'MergedAt': '2024-02-07T19:33:34Z', 'CreatedAt': '2024-02-07T19:10:59Z', 'AuthorUsername': 'D41275356', 'AuthorName': 'D41275356', 'Description': '', 'Title': '239377 2/7', 'PullRequestNumber': 1742, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1742'}]"
Success,e9f99579-2298-4340-bd24-ba49c893e140,2024-02-07T19:17:41.569525Z,"[{'MergedAt': '2024-02-07T19:05:54Z', 'CreatedAt': '2024-02-07T18:30:40Z', 'AuthorUsername': 'D41266490', 'AuthorName': 'D41266490', 'Description': 'Azure DevOps work items: [AdtalemGlobalEducation/PROD-239237](https://dev.azure.com/AdtalemGlobalEducation/PROD/_workitems/edit/239237/)  \n\n\n| Difference type | Metadata type | Name |\n| ------------- | ------------- | ------------- |\n| No difference | Custom object | Opportunity |\n| Different | Custom field | Opportunity.CASESAFEID |\n\n\n[AB#239237](https://dev.azure.com/AdtalemGlobalEducation/7102b53c-9408-44a3-b99c-9708d6c32d31/_workitems/edit/239237)', 'Title': 'AQ 239237 FieldLabel', 'PullRequestNumber': 1740, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1740'}]"
Failure,d94f442f-a4c6-4e7e-926d-a59288466d20,2024-02-07T18:31:54.260369Z,"[{'MergedAt': '2024-02-07T18:20:05Z', 'CreatedAt': '2024-02-07T18:19:57Z', 'AuthorUsername': 'D41227253', 'AuthorName': 'D41227253', 'Description': '', 'Title': 'profile visibiity', 'PullRequestNumber': 1739, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1739'}]"
Success,e8505785-7e06-450d-bbec-0be9e97d1f33,2024-02-07T18:20:19.757679Z,[]
Success,ff64908a-9b05-4594-93c3-0171114e20a8,2024-02-07T16:53:52.908878Z,"[{'MergedAt': '2024-02-07T16:40:29Z', 'CreatedAt': '2024-02-07T16:40:19Z', 'AuthorUsername': 'D41227253', 'AuthorName': 'D41227253', 'Description': '', 'Title': 'Chamberlain Enrollment - profile visibility', 'PullRequestNumber': 1736, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1736'}]"
Success,5b940087-3e27-45ca-97f9-06c18dc75a35,2024-02-07T16:21:24.184864Z,"[{'MergedAt': '2024-02-07T16:02:15Z', 'CreatedAt': '2024-02-07T13:52:30Z', 'AuthorUsername': 'D41178882', 'AuthorName': 'D41178882', 'Description': '', 'Title': '[UAC] Deploy VF pages and update page layouts for Perceptive App', 'PullRequestNumber': 1729, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1729'}]"
Success,f70d76bc-e353-46a4-8127-ca064e094eca,2024-02-07T16:09:50.595636Z,"[{'MergedAt': '2024-02-07T15:56:53Z', 'CreatedAt': '2024-02-07T15:55:29Z', 'AuthorUsername': 'D41272462', 'AuthorName': 'D41272462', 'Description': '', 'Title': '239261', 'PullRequestNumber': 1735, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1735'}]"
Success,9c53e89a-3f19-4f22-a376-82a7172b2934,2024-02-07T15:47:36.679409Z,"[{'MergedAt': '2024-02-07T15:37:04Z', 'CreatedAt': '2024-02-07T15:36:58Z', 'AuthorUsername': 'D41227253', 'AuthorName': 'D41227253', 'Description': '', 'Title': '239375-BugFix', 'PullRequestNumber': 1734, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1734'}]"
Success,eae0ec9a-c9d7-491b-ae81-66aa7cc15b58,2024-02-07T15:07:33.348174Z,"[{'MergedAt': '2024-02-07T14:57:34Z', 'CreatedAt': '2024-02-07T14:53:58Z', 'AuthorUsername': 'D41269104', 'AuthorName': 'D41269104', 'Description': '', 'Title': 'Checkbox.', 'PullRequestNumber': 1733, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1733'}]"
Success,f66d8ab2-043f-46b8-8075-e7ffb76ecfec,2024-02-07T14:57:13.527134Z,"[{'MergedAt': '2024-02-07T14:39:54Z', 'CreatedAt': '2024-02-07T13:58:25Z', 'AuthorUsername': 'D41269104', 'AuthorName': 'D41269104', 'Description': '', 'Title': 'ApplicationHelper', 'PullRequestNumber': 1730, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1730'}]"
Success,9e0f0c40-3f99-45b2-b9ac-4c4aceb7ca3f,2024-02-07T14:47:26.357002Z,"[{'MergedAt': '2024-02-07T14:36:45Z', 'CreatedAt': '2024-02-07T14:29:50Z', 'AuthorUsername': 'D41227253', 'AuthorName': 'D41227253', 'Description': '', 'Title': '239375-BugFix', 'PullRequestNumber': 1732, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1732'}]"
Success,63b8a410-615a-4386-9cdc-57bd7fc43a0a,2024-02-07T14:22:55.485405Z,"[{'MergedAt': '2024-02-07T14:13:08Z', 'CreatedAt': '2024-02-07T12:21:47Z', 'AuthorUsername': 'D41178882', 'AuthorName': 'D41178882', 'Description': '', 'Title': 'Qa+practicum flows', 'PullRequestNumber': 1725, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1725'}]"
Success,79fafd1a-1eec-4770-bab4-6de418138e8b,2024-02-07T14:04:27.558807Z,"[{'MergedAt': '2024-02-07T13:45:31Z', 'CreatedAt': '2024-02-07T04:00:30Z', 'AuthorUsername': 'D41275356', 'AuthorName': 'D41275356', 'Description': '', 'Title': '238033 2/6', 'PullRequestNumber': 1711, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1711'}]"
Failure,0b8f0e03-0764-4c62-addf-3ab456e8361e,2024-02-07T13:23:15.708951Z,"[{'MergedAt': '2024-02-07T13:05:04Z', 'CreatedAt': '2024-02-07T13:00:52Z', 'AuthorUsername': 'D41269104', 'AuthorName': 'D41269104', 'Description': '', 'Title': 'Apexclasses.', 'PullRequestNumber': 1728, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1728'}]"
Success,44242096-3a99-43d2-86f3-2c8655b0d513,2024-02-07T13:13:36.453517Z,"[{'MergedAt': '2024-02-07T13:01:09Z', 'CreatedAt': '2024-02-07T12:48:25Z', 'AuthorUsername': 'D41279720', 'AuthorName': 'D41279720', 'Description': 'Given access for SmsViewAll.', 'Title': '239091_CuRegistrarAccessToSMSConversation', 'PullRequestNumber': 1726, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1726'}]"
Success,125d8a5e-07fc-4efa-8eee-bd2c5f4429c0,2024-02-07T13:03:35.436837Z,"[{'MergedAt': '2024-02-07T12:54:19Z', 'CreatedAt': '2024-02-07T12:52:40Z', 'AuthorUsername': 'D41272462', 'AuthorName': 'D41272462', 'Description': '', 'Title': 'Lead assignment rule', 'PullRequestNumber': 1727, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1727'}]"
Success,67ae40d5-7b64-45fe-a9be-4ee02d4a9e9f,2024-02-07T12:50:03.219754Z,"[{'MergedAt': '2024-02-07T12:35:34Z', 'CreatedAt': '2024-02-07T12:14:57Z', 'AuthorUsername': 'D41269104', 'AuthorName': 'D41269104', 'Description': '', 'Title': 'Layout&RecordTypePermissions.', 'PullRequestNumber': 1724, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1724'}]"
Success,ec4cb7ee-e115-4e52-b5b0-26560f084189,2024-02-07T12:06:28.495813Z,"[{'MergedAt': '2024-02-07T11:56:30Z', 'CreatedAt': '2024-02-07T11:52:28Z', 'AuthorUsername': 'D41279714', 'AuthorName': 'D41279714', 'Description': 'Bug 238992: Exploratory Testing : Send App Form button insufficient privileges in Opportunity object for CU Business Admin profile user', 'Title': '238992 Send_App_Form_Permissions', 'PullRequestNumber': 1722, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1722'}]"
Failure,5c7d4e6e-1095-4905-a1ab-233b5ea8dd12,2024-02-07T11:42:24.849714Z,"[{'MergedAt': '2024-02-07T11:32:58Z', 'CreatedAt': '2024-02-07T11:32:22Z', 'AuthorUsername': 'D41227253', 'AuthorName': 'D41227253', 'Description': '', 'Title': '239347 Bug Fix', 'PullRequestNumber': 1721, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1721'}]"
Success,c17c2b76-8f16-4b3b-84a0-57f89dc42c7d,2024-02-07T11:32:11.701328Z,"[{'MergedAt': '2024-02-07T11:06:07Z', 'CreatedAt': '2024-02-07T11:05:52Z', 'AuthorUsername': 'D41272462', 'AuthorName': 'D41272462', 'Description': '', 'Title': '238474', 'PullRequestNumber': 1719, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1719'}, {'MergedAt': '2024-02-07T11:23:00Z', 'CreatedAt': '2024-02-07T11:22:33Z', 'AuthorUsername': 'D41272462', 'AuthorName': 'D41272462', 'Description': 'Reverts DeVryEducationGroup/SFDC-ATGE#1719', 'Title': 'Revert ""238474""', 'PullRequestNumber': 1720, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1720'}]"
Success,33ea8bca-27ce-46d7-b1e4-08dd3fcfb4c0,2024-02-07T10:36:02.983359Z,"[{'MergedAt': '2024-02-07T09:44:32Z', 'CreatedAt': '2024-02-07T09:43:41Z', 'AuthorUsername': 'D41272462', 'AuthorName': 'D41272462', 'Description': '', 'Title': '238474', 'PullRequestNumber': 1715, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1715'}, {'MergedAt': '2024-02-07T10:07:34Z', 'CreatedAt': '2024-02-07T10:07:23Z', 'AuthorUsername': 'D41224645', 'AuthorName': 'D41224645', 'Description': '', 'Title': 'Test class', 'PullRequestNumber': 1716, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1716'}, {'MergedAt': '2024-02-07T10:26:20Z', 'CreatedAt': '2024-02-07T10:26:10Z', 'AuthorUsername': 'D41272462', 'AuthorName': 'D41272462', 'Description': '', 'Title': '238474 revert', 'PullRequestNumber': 1717, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/1717'}]"
Success,3c4e5621-0364-44c4-9cfc-01ed7fee2662,2024-02-07T09:27:38.219103Z,[]
Success,ee722d18-eb8d-416b-94d1-9ceaaaa269e9,2024-02-07T09:16:03.587821Z,[]
